_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,COP_DELIV_QTY,COP_DELIV_PERC,VWAP,mTIMESTAMP,CA
669903ddf56786bf1ec075b7,ITC,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,470.9,462.65,463.0,470.25,470.5,465.55,21094737,9870374413.5,499.7,399.35,196712,INE154A01025,2024-07-18T12:00:29.524Z,2024-07-18T12:00:29.524Z,0,12360660,58.6,467.91,18-Jul-2024
669903fe5ed3114ff8a49070,INDUSINDBK,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1460.85,1438.0,1440.7,1456.9,1452.0,1445.9,3634938,5276259150.15,1694.5,1354.05,142148,INE095A01012,2024-07-18T12:01:02.140Z,2024-07-18T12:01:02.140Z,0,2237139,61.55,1451.54,18-Jul-2024
669903fe5ed3114ff8a498a6,INFY,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1765.4,1719.0,1719.0,1758.05,1764.05,1726.05,11248896,19658277359.25,1765.4,1305.0,341763,INE009A01021,2024-07-18T12:01:02.990Z,2024-07-18T12:01:02.990Z,0,5970209,53.07,1747.57,18-Jul-2024
669903dff56786bf1ec084c2,JSWSTEEL,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,935.35,921.35,934.35,931.45,926.5,934.35,1812254,1684933466.8,959.4,723.0,78323,INE019A01038,2024-07-18T12:00:31.033Z,2024-07-18T12:00:31.033Z,0,934030,51.54,929.74,18-Jul-2024
669904005ed3114ff8a4a43a,KOTAKBANK,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1831.2,1793.15,1805.0,1826.75,1815.0,1805.3,7590838,13734130255.7,1987.75,1543.85,219186,INE237A01028,2024-07-18T12:01:04.087Z,2024-07-18T12:01:04.087Z,0,5466121,72.01,1809.3,18-Jul-2024
669904015ed3114ff8a4ae6e,LTIM,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,5778.0,5605.0,5605.0,5756.9,5756.0,5562.35,2592299,14817733999.5,6442.0,4513.55,180044,INE214T01019,2024-07-18T12:01:05.156Z,2024-07-18T12:01:05.156Z,0,748674,28.88,5716.06,18-Jul-2024
669904005ed3114ff8a4a3c3,LT,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,3679.25,3598.65,3640.0,3656.2,3647.0,3636.55,3240772,11826560025.2,3919.9,2465.0,167559,INE018A01030,2024-07-18T12:01:04.041Z,2024-07-18T12:01:04.041Z,0,1890032,58.32,3649.3,18-Jul-2024
669904005ed3114ff8a4a45b,MARUTI,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,12680.0,12463.0,12633.0,12644.05,12651.45,12639.55,391216,4926876858.5,13300.0,9254.15,80921,INE585B01010,2024-07-18T12:01:04.103Z,2024-07-18T12:01:04.103Z,0,148094,37.85,12593.75,18-Jul-2024
669904005ed3114ff8a4a43e,NTPC,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,382.9,374.2,382.9,377.75,378.0,380.45,15709153,5930775206.25,393.2,185.8,206857,INE733E01010,2024-07-18T12:01:04.089Z,2024-07-18T12:01:04.089Z,0,8884852,56.56,377.54,18-Jul-2024
669903e0f56786bf1ec08e58,NESTLEIND,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,2634.9,2575.0,2575.0,2627.05,2622.8,2607.3,866797,2265876408.3,27693.0,2327.45,99155,INE239A01024,2024-07-18T12:00:32.090Z,2024-07-18T12:00:32.090Z,0,456331,52.65,2614.08,18-Jul-2024
